Zip,B19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,Value for Owner-Occupied Housing Units:  Total: ,"Value for Owner-Occupied Housing Units:  Less than $10,000 ","Value for Owner-Occupied Housing Units:  $10,000 to $14,999 ","Value for Owner-Occupied Housing Units:  $15,000 to $19,999 ","Value for Owner-Occupied Housing Units:  $20,000 to $24,999 ","Value for Owner-Occupied Housing Units:  $25,000 to $29,999 ","Value for Owner-Occupied Housing Units:  $30,000 to $34,999 ","Value for Owner-Occupied Housing Units:  $35,000 to $39,999 ","Value for Owner-Occupied Housing Units:  $40,000 to $49,999 ","Value for Owner-Occupied Housing Units:  $50,000 to $59,999 ","Value for Owner-Occupied Housing Units:  $60,000 to $69,999 ","Value for Owner-Occupied Housing Units:  $70,000 to $79,999 ","Value for Owner-Occupied Housing Units:  $80,000 to $89,999 ","Value for Owner-Occupied Housing Units:  $90,000 to $99,999 ","Value for Owner-Occupied Housing Units:  $100,000 to $124,999 ","Value for Owner-Occupied Housing Units:  $125,000 to $149,999 ","Value for Owner-Occupied Housing Units:  $150,000 to $174,999 ","Value for Owner-Occupied Housing Units:  $175,000 to $199,999 ","Value for Owner-Occupied Housing Units:  $200,000 to $249,999 ","Value for Owner-Occupied Housing Units:  $250,000 to $299,999 ","Value for Owner-Occupied Housing Units:  $300,000 to $399,999 ","Value for Owner-Occupied Housing Units:  $400,000 to $499,999 ","Value for Owner-Occupied Housing Units:  $500,000 to $749,999 ","Value for Owner-Occupied Housing Units:  $750,000 to $999,999 ","Value for Owner-Occupied Housing Units:  $1,000,000 or more ",Sex by Age:  Male: ,Sex by Age:  Male: Under 5 years ,Sex by Age:  Male: 5 to 9 years ,Sex by Age:  Male: 10 to 14 years ,Sex by Age:  Male: 15 to 17 years ,Sex by Age:  Male: 18 and 19 years ,Sex by Age:  Male: 20 years ,Sex by Age:  Male: 21 years ,Sex by Age:  Male: 22 to 24 years ,Sex by Age:  Male: 25 to 29 years ,Sex by Age:  Male: 30 to 34 years ,Sex by Age:  Male: 35 to 39 years ,Sex by Age:  Male: 40 to 44 years ,Sex by Age:  Male: 45 to 49 years ,Sex by Age:  Male: 50 to 54 years ,Sex by Age:  Male: 55 to 59 years ,Sex by Age:  Male: 60 and 61 years ,Sex by Age:  Male: 62 to 64 years ,Sex by Age:  Male: 65 and 66 years ,Sex by Age:  Male: 67 to 69 years ,Sex by Age:  Male: 70 to 74 years ,Sex by Age:  Male: 75 to 79 years ,Sex by Age:  Male: 80 to 84 years ,Sex by Age:  Male: 85 years and over ,Sex by Age:  Female: ,Sex by Age:  Female: Under 5 years ,Sex by Age:  Female: 5 to 9 years ,Sex by Age:  Female: 10 to 14 years ,Sex by Age:  Female: 15 to 17 years ,Sex by Age:  Female: 18 and 19 years ,Sex by Age:  Female: 20 years ,Sex by Age:  Female: 21 years ,Sex by Age:  Female: 22 to 24 years ,Sex by Age:  Female: 25 to 29 years ,Sex by Age:  Female: 30 to 34 years ,Sex by Age:  Female: 35 to 39 years ,Sex by Age:  Female: 40 to 44 years ,Sex by Age:  Female: 45 to 49 years ,Sex by Age:  Female: 50 to 54 years ,Sex by Age:  Female: 55 to 59 years ,Sex by Age:  Female: 60 and 61 years ,Sex by Age:  Female: 62 to 64 years ,Sex by Age:  Female: 65 and 66 years ,Sex by Age:  Female: 67 to 69 years ,Sex by Age:  Female: 70 to 74 years ,Sex by Age:  Female: 75 to 79 years ,Sex by Age:  Female: 80 to 84 years ,Sex by Age:  Female: 85 years and over ,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden,Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State_x,country,Category,instSize,instType,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,Place Name,State_y,State Abbreviation,County,Latitude,Longitude,Unnamed: 60
33701,28491.0,10.4884576781532,12.2424484896979,89.51154232184679,87.75755151030208,35.5971896955504,32.766553310662104,5.7971014492753605,5.787278415015639,17.6202599490821,68.1495377194158,720.0,7.541478129713419,2377,3,0,11,0,47,10,13,10,69,70,74,69,48,68,116,178,125,245,241,343,146,304,110,77,6923,131,61,168,53,92,82,98,260,499,606,324,436,834,670,658,214,199,202,272,349,271,197,247,6337,217,153,137,160,133,108,160,270,499,354,385,227,281,586,584,264,309,175,181,290,303,250,311,3.52313167259787,74.8594865562813,25.1405134437187,57.01926858041679,32.1667322060558,position13,0,0,0,20,0,35000.0,Man,False,Caucasian,2.0,2.0,25.0,False,False,Bachelor's Degree,4,0,1,67,1,564396.0,Saint Petersburg,FL,United States,one,4587.0,Public Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Saint Petersburg,Florida,FL,Pinellas,27.7723,-82.6386,
33701,28491.0,10.4884576781532,12.2424484896979,89.51154232184679,87.75755151030208,35.5971896955504,32.766553310662104,5.7971014492753605,5.787278415015639,17.6202599490821,68.1495377194158,720.0,7.541478129713419,2377,3,0,11,0,47,10,13,10,69,70,74,69,48,68,116,178,125,245,241,343,146,304,110,77,6923,131,61,168,53,92,82,98,260,499,606,324,436,834,670,658,214,199,202,272,349,271,197,247,6337,217,153,137,160,133,108,160,270,499,354,385,227,281,586,584,264,309,175,181,290,303,250,311,3.52313167259787,74.8594865562813,25.1405134437187,57.01926858041679,32.1667322060558,position22,0,0,0,0,0,35000.0,Man,False,Caucasian,2.0,2.0,29.0,False,False,Bachelor's Degree,4,0,1,67,1,564396.0,Saint Petersburg,FL,United States,one,4587.0,Public Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Saint Petersburg,Florida,FL,Pinellas,27.7723,-82.6386,
33801,35029.0,24.404240832603804,21.764484574868302,75.5957591673962,78.23551542513171,13.3936387510943,12.434161023325801,9.103756043138711,7.3123269216376,20.9058383476988,44.755244755244796,781.0,8.29444208739924,6794,307,147,62,136,124,136,19,378,348,496,473,584,411,1065,775,530,167,321,160,133,15,7,0,0,16586,1177,996,820,667,1127,408,446,664,1785,607,983,970,981,967,1057,241,469,311,356,609,252,424,269,16412,1264,785,799,598,706,299,392,937,1285,660,715,1252,878,1102,1027,436,442,280,540,697,584,228,506,5.47373797565336,75.98149085387901,24.018509146121,58.0850290697674,37.4818313953488,position1,4,0,0,0,0,62300.0,Woman,False,Caucasian,16.0,22.0,46.0,False,False,Master's Degree,6,0,0,87,1,350000.0,Lakeland,FL,United States,one,2455.0,Private Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Lakeland,Florida,FL,Polk,28.0381,-81.9392,
33801,35029.0,24.404240832603804,21.764484574868302,75.5957591673962,78.23551542513171,13.3936387510943,12.434161023325801,9.103756043138711,7.3123269216376,20.9058383476988,44.755244755244796,781.0,8.29444208739924,6794,307,147,62,136,124,136,19,378,348,496,473,584,411,1065,775,530,167,321,160,133,15,7,0,0,16586,1177,996,820,667,1127,408,446,664,1785,607,983,970,981,967,1057,241,469,311,356,609,252,424,269,16412,1264,785,799,598,706,299,392,937,1285,660,715,1252,878,1102,1027,436,442,280,540,697,584,228,506,5.47373797565336,75.98149085387901,24.018509146121,58.0850290697674,37.4818313953488,position3,1,0,0,4,0,44000.0,Woman,False,Caucasian,5.0,4.0,29.0,False,False,Master's Degree,6,0,0,87,1,350000.0,Lakeland,FL,United States,one,2455.0,Private Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Lakeland,Florida,FL,Polk,28.0381,-81.9392,
33801,35029.0,24.404240832603804,21.764484574868302,75.5957591673962,78.23551542513171,13.3936387510943,12.434161023325801,9.103756043138711,7.3123269216376,20.9058383476988,44.755244755244796,781.0,8.29444208739924,6794,307,147,62,136,124,136,19,378,348,496,473,584,411,1065,775,530,167,321,160,133,15,7,0,0,16586,1177,996,820,667,1127,408,446,664,1785,607,983,970,981,967,1057,241,469,311,356,609,252,424,269,16412,1264,785,799,598,706,299,392,937,1285,660,715,1252,878,1102,1027,436,442,280,540,697,584,228,506,5.47373797565336,75.98149085387901,24.018509146121,58.0850290697674,37.4818313953488,position17,0,1,0,14,0,29370.0,Woman,False,Caucasian,5.0,11.0,64.0,False,False,Bachelor's Degree,6,0,0,87,1,350000.0,Lakeland,FL,United States,one,2455.0,Private Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Lakeland,Florida,FL,Polk,28.0381,-81.9392,
33801,35029.0,24.404240832603804,21.764484574868302,75.5957591673962,78.23551542513171,13.3936387510943,12.434161023325801,9.103756043138711,7.3123269216376,20.9058383476988,44.755244755244796,781.0,8.29444208739924,6794,307,147,62,136,124,136,19,378,348,496,473,584,411,1065,775,530,167,321,160,133,15,7,0,0,16586,1177,996,820,667,1127,408,446,664,1785,607,983,970,981,967,1057,241,469,311,356,609,252,424,269,16412,1264,785,799,598,706,299,392,937,1285,660,715,1252,878,1102,1027,436,442,280,540,697,584,228,506,5.47373797565336,75.98149085387901,24.018509146121,58.0850290697674,37.4818313953488,position6,0,0,0,22,4,36000.0,Woman,False,Caucasian,2.0,5.0,26.0,False,False,Master's Degree,6,0,0,87,1,350000.0,Lakeland,FL,United States,one,2455.0,Private Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Lakeland,Florida,FL,Polk,28.0381,-81.9392,
33801,35029.0,24.404240832603804,21.764484574868302,75.5957591673962,78.23551542513171,13.3936387510943,12.434161023325801,9.103756043138711,7.3123269216376,20.9058383476988,44.755244755244796,781.0,8.29444208739924,6794,307,147,62,136,124,136,19,378,348,496,473,584,411,1065,775,530,167,321,160,133,15,7,0,0,16586,1177,996,820,667,1127,408,446,664,1785,607,983,970,981,967,1057,241,469,311,356,609,252,424,269,16412,1264,785,799,598,706,299,392,937,1285,660,715,1252,878,1102,1027,436,442,280,540,697,584,228,506,5.47373797565336,75.98149085387901,24.018509146121,58.0850290697674,37.4818313953488,position4,0,0,0,35,0,36000.0,Woman,False,Caucasian,1.0,6.0,25.0,False,False,Bachelor's Degree,6,0,0,87,1,350000.0,Lakeland,FL,United States,one,2455.0,Private Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Lakeland,Florida,FL,Polk,28.0381,-81.9392,
33801,35029.0,24.404240832603804,21.764484574868302,75.5957591673962,78.23551542513171,13.3936387510943,12.434161023325801,9.103756043138711,7.3123269216376,20.9058383476988,44.755244755244796,781.0,8.29444208739924,6794,307,147,62,136,124,136,19,378,348,496,473,584,411,1065,775,530,167,321,160,133,15,7,0,0,16586,1177,996,820,667,1127,408,446,664,1785,607,983,970,981,967,1057,241,469,311,356,609,252,424,269,16412,1264,785,799,598,706,299,392,937,1285,660,715,1252,878,1102,1027,436,442,280,540,697,584,228,506,5.47373797565336,75.98149085387901,24.018509146121,58.0850290697674,37.4818313953488,position9,0,0,0,25,0,35000.0,Man,False,Caucasian,,6.0,25.0,False,False,Master's Degree,6,0,0,87,1,350000.0,Lakeland,FL,United States,one,2455.0,Private Institution,250,21480910,452370,187639,702340,2422718,10412,2719350,370993,700198,8663,14000,298604,16275,1380910,187182,24569,198483,4554,0,2043750,1710,2109370,49100,0,Lakeland,Florida,FL,Polk,28.0381,-81.9392,
35229,,,0.0,,100.0,,42.8571428571429,1.97628458498024,7.649043869516309,0.0,100.0,,3.0824372759856598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,138,178,98,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,536,112,130,55,8,12,0,17,19,0,0,0,0,0,0,0,0,0,0,3.8997214484679703,29.2883211678832,70.71167883211679,100.0,100.0,position1,4,1,2,90,0,48000.0,Man,False,Caucasian,10.0,10.0,35.0,False,False,Master's Degree,2,1,2,90,0,300000.0,Birmingham,AL,United States,one,4758.0,Private Institution,329598,2393192,181427,70,304441,534396,1547,734105,117112,546384,4225,0,78166,21311,189345,20920,14233,58178,0,3206583,406408,8,36668,115437,0,Birmingham,Alabama,AL,Jefferson,33.4629,-86.7904,
35229,,,0.0,,100.0,,42.8571428571429,1.97628458498024,7.649043869516309,0.0,100.0,,3.0824372759856598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,138,178,98,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,536,112,130,55,8,12,0,17,19,0,0,0,0,0,0,0,0,0,0,3.8997214484679703,29.2883211678832,70.71167883211679,100.0,100.0,position9,3,1,2,90,0,31000.0,Man,False,Caucasian,2.0,2.0,26.0,False,False,Bachelor's Degree,2,1,2,90,0,300000.0,Birmingham,AL,United States,one,4758.0,Private Institution,329598,2393192,181427,70,304441,534396,1547,734105,117112,546384,4225,0,78166,21311,189345,20920,14233,58178,0,3206583,406408,8,36668,115437,0,Birmingham,Alabama,AL,Jefferson,33.4629,-86.7904,
35229,,,0.0,,100.0,,42.8571428571429,1.97628458498024,7.649043869516309,0.0,100.0,,3.0824372759856598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,138,178,98,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,536,112,130,55,8,12,0,17,19,0,0,0,0,0,0,0,0,0,0,3.8997214484679703,29.2883211678832,70.71167883211679,100.0,100.0,position10,2,0,2,90,0,21000.0,Woman,False,African American,3.0,0.0,46.0,False,False,Bachelor's Degree,2,1,2,90,0,300000.0,Birmingham,AL,United States,one,4758.0,Private Institution,329598,2393192,181427,70,304441,534396,1547,734105,117112,546384,4225,0,78166,21311,189345,20920,14233,58178,0,3206583,406408,8,36668,115437,0,Birmingham,Alabama,AL,Jefferson,33.4629,-86.7904,
35229,,,0.0,,100.0,,42.8571428571429,1.97628458498024,7.649043869516309,0.0,100.0,,3.0824372759856598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,138,178,98,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,536,112,130,55,8,12,0,17,19,0,0,0,0,0,0,0,0,0,0,3.8997214484679703,29.2883211678832,70.71167883211679,100.0,100.0,position9,0,0,0,90,0,,Woman,False,Caucasian,1.0,1.0,23.0,False,False,Bachelor's Degree,2,1,2,90,0,300000.0,Birmingham,AL,United States,one,4758.0,Private Institution,329598,2393192,181427,70,304441,534396,1547,734105,117112,546384,4225,0,78166,21311,189345,20920,14233,58178,0,3206583,406408,8,36668,115437,0,Birmingham,Alabama,AL,Jefferson,33.4629,-86.7904,
35229,,,0.0,,100.0,,42.8571428571429,1.97628458498024,7.649043869516309,0.0,100.0,,3.0824372759856598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,138,178,98,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,536,112,130,55,8,12,0,17,19,0,0,0,0,0,0,0,0,0,0,3.8997214484679703,29.2883211678832,70.71167883211679,100.0,100.0,position15,0,0,0,90,0,,Woman,False,African American,1.0,1.0,21.0,False,False,Bachelor's Degree,2,1,2,90,0,300000.0,Birmingham,AL,United States,one,4758.0,Private Institution,329598,2393192,181427,70,304441,534396,1547,734105,117112,546384,4225,0,78166,21311,189345,20920,14233,58178,0,3206583,406408,8,36668,115437,0,Birmingham,Alabama,AL,Jefferson,33.4629,-86.7904,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position1,3,1,0,0,0,70000.0,Man,False,Caucasian,27.0,,53.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position2,4,0,0,0,0,61000.0,Man,False,Caucasian,14.0,,58.0,False,False,Doctoral,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position13,4,0,0,0,0,50700.0,Man,False,Caucasian,5.0,,37.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position6,0,0,0,10,5,42000.0,Man,False,Caucasian,15.0,,45.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position5,0,0,0,8,0,44000.0,Woman,False,Caucasian,10.0,,64.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position9,0,0,0,60,0,35500.0,Man,False,Caucasian,10.0,,33.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position20,0,0,0,25,1,37000.0,Man,False,Caucasian,2.0,,28.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position11,0,0,0,5,0,33000.0,Man,False,Asian American,2.0,,26.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position22,0,0,0,0,0,40500.0,Man,False,Caucasian,5.0,,35.0,False,False,Bachelor's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position15,0,0,0,6,0,40000.0,Man,False,Caucasian,2.0,,34.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position15,0,0,1,40,0,40000.0,Man,False,Caucasian,2.0,,30.0,False,False,Master's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
37132,,0.0,0.0,100.0,100.0,74.50980392156859,0.0,3.7527593818984504,1.24740124740125,0.0,100.0,,9.49321912919343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,30,862,272,97,47,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,979,198,227,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715415019762798,20.5935796486978,79.4064203513022,100.0,100.0,position10,0,1,0,0,0,33000.0,Woman,False,Caucasian,14.0,,61.0,False,False,Bachelor's Degree,12,2,1,200,6,3000000.0,Murfreesboro,TN,United States,one,25394.0,Public Institution,0,6192281,147812,0,749470,845395,0,6840,261101,555186,1317,376,676478,32959,269317,47194,5840,293122,8789,239219,1176971,107341,167055,2487,19779,Murfreesboro,Tennessee,TN,Rutherford,35.8596,-86.421,
